_id,year,division,crime,count,count_cleared,covid_period
15346,2018,D55,Assault,80,58,Pre-COVID
15347,2023,D22,Home Invasion,54,9,Post-COVID
15348,2020,D55,Fraud,34,2,Post-COVID
15349,2023,D55,Other,100,11,Post-COVID
15350,2021,D55,Home Invasion,3,1,Post-COVID
15351,2019,D41,Other Criminal Violations - Offensive Weapons,4,3,Pre-COVID
15352,2019,D22,Home Invasion,12,6,Pre-COVID
15353,2021,D42,Other,43,7,Post-COVID
15354,2021,D22,Fraud,81,5,Post-COVID
15355,2020,D13,Robbery-Financial,1,1,Post-COVID
15356,2019,D23,Property Theft,45,1,Pre-COVID
15358,2021,D43,Robbery-Other,5,1,Post-COVID
15359,2023,D23,Sexual Violation,31,17,Post-COVID
15360,2017,D13,Home Invasion,5,2,Pre-COVID
15362,2019,D55,Other,4,4,Pre-COVID
15363,2022,D52,Home Invasion,28,13,Post-COVID
15364,2016,D14,Home Invasion,2,1,Pre-COVID
15365,2019,D14,Property Theft,20,4,Pre-COVID
15366,2018,D31,Home Invasion,10,1,Pre-COVID
15367,2022,D55,Property Theft,14,1,Post-COVID
15368,2023,D11,Property Theft,10,2,Post-COVID
15369,2020,D22,Sexual Violation,3,2,Post-COVID
15370,2017,D43,Home Invasion,4,2,Pre-COVID
15371,2022,D31,Other,25,17,Post-COVID
15372,2017,D41,Assault,44,35,Pre-COVID
15374,2023,D32,Other,8,6,Post-COVID
15375,2020,D23,Other,5,2,Post-COVID
15376,2018,D55,Home Invasion,23,9,Pre-COVID
15377,2018,D13,Property Theft,113,18,Pre-COVID
15378,2022,D12,Home Invasion,5,3,Post-COVID
15379,2017,D22,Other,17,17,Pre-COVID
15380,2022,D31,Other,3,1,Post-COVID
15381,2018,D43,Other,24,18,Pre-COVID
15382,2018,D14,Other,4,4,Pre-COVID
15385,2016,D13,Property Theft,17,5,Pre-COVID
15386,2019,D14,Property Theft,546,100,Pre-COVID
15387,2019,D41,Home Invasion,3,1,Pre-COVID
15388,2021,D11,Property Theft,28,5,Post-COVID
15389,2020,D43,Other Criminal Violations - Offensive Weapons,9,8,Post-COVID
15390,2021,D42,Property Theft,4,2,Post-COVID
15391,2016,D13,Home Invasion,1,1,Pre-COVID
15392,2022,D11,Home Invasion,7,1,Post-COVID
15395,2018,D41,Property Theft,345,97,Pre-COVID
15396,2017,D33,Home Invasion,37,3,Pre-COVID
15398,2016,D22,Assault,54,33,Pre-COVID
15399,2019,D55,Other,5,5,Pre-COVID
15400,2017,D22,Property Theft,19,5,Pre-COVID
15401,2020,D55,Other,1,1,Post-COVID
15402,2022,D43,Other,8,2,Post-COVID
15403,2022,NSA,Other,50,20,Post-COVID
15405,2019,D32,Home Invasion,13,5,Pre-COVID
15406,2022,D22,Robbery-Financial,1,1,Post-COVID
15407,2017,D13,Property Theft,5,3,Pre-COVID
15408,2019,D33,Property Theft,348,71,Pre-COVID
15410,2017,D11,Robbery-Financial,1,1,Pre-COVID
15411,2022,D41,Sexual Violation,26,13,Post-COVID
15412,2018,D31,Robbery-Other,25,15,Pre-COVID
15414,2023,D43,Property Theft,4,1,Post-COVID
15415,2018,D53,Assault,81,40,Pre-COVID
15416,2019,D55,Home Invasion,21,3,Pre-COVID
15417,2022,D51,Home Invasion,31,13,Post-COVID
15418,2018,D41,Other,111,51,Pre-COVID
15419,2023,D33,Other,1,1,Post-COVID
15420,2022,D33,Other,8,8,Post-COVID
15421,2020,D31,Other,102,77,Post-COVID
15422,2022,D32,Assault,60,27,Post-COVID
15423,2018,D51,Robbery-Other,135,40,Pre-COVID
15425,2022,D55,Property Theft,40,2,Post-COVID
15426,2021,D14,Robbery-Other,6,5,Post-COVID
15427,2017,D11,Other,5,5,Pre-COVID
15428,2020,D55,Property Theft,34,1,Post-COVID
15430,2017,D13,Attempt Murder,2,2,Pre-COVID
15431,2022,D53,Home Invasion,9,2,Post-COVID
15432,2017,D43,Other,6,5,Pre-COVID
15433,2021,D41,Property Theft,23,3,Post-COVID
15435,2023,D53,Home Invasion,15,1,Post-COVID
15436,2017,D11,Other,10,10,Pre-COVID
15438,2021,D32,Sexual Violation,12,3,Post-COVID
15439,2021,D55,Home Invasion,6,2,Post-COVID
15441,2022,D55,Sexual Violation,4,3,Post-COVID
15442,2016,D11,Other,3,2,Pre-COVID
15443,2022,D43,Robbery-Other,9,3,Post-COVID
15445,2023,D14,Other Criminal Violations - Offensive Weapons,21,19,Post-COVID
15446,2022,D32,Other,16,8,Post-COVID
15447,2023,D11,Home Invasion,9,2,Post-COVID
15448,2019,D32,Robbery-Other,23,8,Pre-COVID
15449,2016,D51,Other,15,15,Pre-COVID
15450,2016,D55,Other,24,23,Pre-COVID
15451,2017,D11,Other Criminal Violations - Offensive Weapons,7,5,Pre-COVID
15452,2022,D52,Fraud,156,19,Post-COVID
15453,2022,D14,Other Criminal Violations - Offensive Weapons,6,3,Post-COVID
15454,2020,D53,Other,1,1,Post-COVID
15455,2019,D43,Other,88,56,Pre-COVID
15456,2021,D11,Other,65,19,Post-COVID
15457,2018,D52,Robbery-Financial,1,1,Pre-COVID
15462,2019,D33,Other,38,30,Pre-COVID
15463,2019,D55,Other Criminal Violations - Offensive Weapons,3,1,Pre-COVID
15464,2017,D33,Fraud,30,6,Pre-COVID
15465,2020,D13,Assault,55,33,Post-COVID
15466,2020,D55,Fraud,22,2,Post-COVID
15467,2022,D13,Fraud,22,2,Post-COVID
15469,2018,D53,Home Invasion,23,1,Pre-COVID
15470,2020,D41,Other,107,94,Post-COVID
15471,2019,D11,Assault,3,2,Pre-COVID
15472,2021,D51,Attempt Murder,1,1,Post-COVID
15474,2016,D41,Other,4,1,Pre-COVID
15475,2016,D31,Property Theft,64,2,Pre-COVID
15476,2020,D22,Home Invasion,7,3,Post-COVID
15477,2019,D33,Fraud,109,11,Pre-COVID
15478,2020,D53,Property Theft,43,2,Post-COVID
15479,2023,D51,Attempt Murder,3,2,Post-COVID
15480,2016,D51,Property Theft,833,162,Pre-COVID
15481,2016,D14,Other Criminal Violations - Offensive Weapons,6,5,Pre-COVID
15482,2023,D53,Home Invasion,8,1,Post-COVID
15483,2020,D42,Fraud,30,3,Post-COVID
15485,2018,D13,Other,11,10,Pre-COVID
15486,2017,D41,Other,26,25,Pre-COVID
15487,2022,D22,Home Invasion,19,3,Post-COVID
15488,2021,D23,Other,23,19,Post-COVID
15490,2022,D11,Other,81,22,Post-COVID
15491,2023,D41,Other,12,11,Post-COVID
15492,2016,D55,Other,124,114,Pre-COVID
15493,2022,D32,Home Invasion,2,1,Post-COVID
15494,2021,D22,Robbery-Other,2,1,Post-COVID
15495,2022,D42,Other,27,17,Post-COVID
15496,2023,D33,Other,3,3,Post-COVID
15497,2019,D41,Other,108,44,Pre-COVID
15498,2016,D42,Home Invasion,27,2,Pre-COVID
15499,2021,D41,Other,3,2,Post-COVID
15500,2017,D11,Home Invasion,18,1,Pre-COVID
15501,2021,D33,Fraud,100,6,Post-COVID
15502,2020,D52,Assault,24,18,Post-COVID
15503,2020,D13,Other,42,37,Post-COVID
15504,2020,D51,Home Invasion,5,3,Post-COVID
15506,2017,D51,Property Theft,20,3,Pre-COVID
15508,2016,D22,Other,19,18,Pre-COVID
15509,2019,D31,Assault,45,33,Pre-COVID
15510,2019,D51,Other,418,156,Pre-COVID
15512,2019,D43,Property Theft,674,400,Pre-COVID
15513,2022,D42,Other,17,11,Post-COVID
15514,2020,D32,Other,16,14,Post-COVID
15515,2019,D11,Fraud,63,7,Pre-COVID
15516,2020,D22,Sexual Violation,6,3,Post-COVID
15517,2017,D53,Other,5,5,Pre-COVID
15518,2021,D23,Home Invasion,3,1,Post-COVID
15519,2018,D33,Property Theft,12,2,Pre-COVID
15520,2017,NSA,Property Theft,250,47,Pre-COVID
15521,2020,D32,Home Invasion,24,11,Post-COVID
15522,2021,D41,Attempt Murder,1,1,Post-COVID
15523,2016,D14,Other,26,22,Pre-COVID
15524,2019,D13,Home Invasion,10,2,Pre-COVID
15525,2022,D12,Property Theft,3,2,Post-COVID
15529,2019,D13,Home Invasion,8,3,Pre-COVID
15531,2017,D55,Robbery-Other,7,4,Pre-COVID
15534,2019,D52,Other,29,14,Pre-COVID
15535,2020,D14,Fraud,57,1,Post-COVID
15536,2017,D52,Other,4,2,Pre-COVID
15538,2021,D22,Home Invasion,5,1,Post-COVID
15539,2022,D41,Home Invasion,2,1,Post-COVID
15540,2018,D33,Property Theft,91,21,Pre-COVID
15541,2017,D11,Fraud,83,11,Pre-COVID
15542,2023,D41,Sexual Violation,30,7,Post-COVID
15543,2022,D53,Property Theft,79,2,Post-COVID
15544,2017,D11,Other,3,3,Pre-COVID
15547,2020,D23,Other,18,13,Post-COVID
15548,2020,D52,Other,6,6,Post-COVID
15549,2017,D43,Attempt Murder,1,1,Pre-COVID
15551,2019,D11,Other Criminal Violations - Offensive Weapons,2,2,Pre-COVID
15552,2017,D13,Property Theft,3,1,Pre-COVID
15554,2018,D43,Robbery-Other,5,5,Pre-COVID
15555,2017,D52,Other,2,2,Pre-COVID
15556,2020,D14,Property Theft,13,2,Post-COVID
15557,2023,NSA,Other,11,4,Post-COVID
15559,2018,D31,Other,19,18,Pre-COVID
15561,2019,D53,Home Invasion,6,2,Pre-COVID
15562,2023,D55,Other,1,1,Post-COVID
15563,2018,D11,Property Theft,27,2,Pre-COVID
15564,2018,D43,Other,56,36,Pre-COVID
15565,2019,D51,Home Invasion,55,17,Pre-COVID
15566,2021,D12,Sexual Violation,14,9,Post-COVID
15567,2016,D55,Assault,54,36,Pre-COVID
15568,2017,D32,Robbery-Other,29,7,Pre-COVID
15569,2019,D14,Other,25,19,Pre-COVID
15570,2020,D14,Attempt Murder,2,1,Post-COVID
15571,2020,D53,Home Invasion,14,1,Post-COVID
15572,2020,D31,Property Theft,76,2,Post-COVID
15576,2023,D33,Fraud,167,4,Post-COVID
15577,2021,D11,Other,105,29,Post-COVID
15578,2022,D22,Property Theft,92,6,Post-COVID
15579,2019,D53,Property Theft,7,2,Pre-COVID
15580,2023,D33,Other,1,1,Post-COVID
15582,2020,D22,Assault,73,52,Post-COVID
15583,2022,D53,Home Invasion,2,1,Post-COVID
15585,2018,D43,Other,61,59,Pre-COVID
15586,2017,D22,Other,27,24,Pre-COVID
15588,2022,D14,Other Criminal Violations - Offensive Weapons,8,6,Post-COVID
15589,2020,D32,Assault,76,39,Post-COVID
15590,2018,D42,Robbery-Financial,2,2,Pre-COVID
15591,2019,D42,Other,1,1,Pre-COVID
15592,2017,D23,Property Theft,1,1,Pre-COVID
15593,2019,D32,Fraud,66,1,Pre-COVID
15594,2021,D22,Other,78,28,Post-COVID
15595,2023,D22,Property Theft,1494,340,Post-COVID
15599,2017,D22,Fraud,22,3,Pre-COVID
15600,2019,D12,Property Theft,3,1,Pre-COVID
15602,2023,D14,Other,83,74,Post-COVID
15603,2018,NSA,Property Theft,26,5,Pre-COVID
15604,2023,D53,Property Theft,37,2,Post-COVID
15605,2018,D43,Other,1,1,Pre-COVID
15606,2016,D22,Property Theft,24,3,Pre-COVID
15607,2019,D41,Other Criminal Violations - Offensive Weapons,8,8,Pre-COVID
15609,2016,D55,Other,3,3,Pre-COVID
15610,2017,D43,Property Theft,22,2,Pre-COVID
15611,2019,D32,Other Criminal Violations - Offensive Weapons,10,10,Pre-COVID
15613,2016,D14,Other,17,17,Pre-COVID
15614,2023,D53,Other,7,1,Post-COVID
15615,2019,D32,Property Theft,101,8,Pre-COVID
15617,2016,D13,Home Invasion,1,1,Pre-COVID
15618,2022,D41,Home Invasion,9,3,Post-COVID
15619,2020,D14,Home Invasion,42,15,Post-COVID
15620,2023,NSA,Property Theft,9,1,Post-COVID
15622,2020,D23,Property Theft,148,22,Post-COVID
15624,2018,D33,Other,37,6,Pre-COVID
15625,2018,D32,Property Theft,5,1,Pre-COVID
15626,2022,D31,Home Invasion,5,1,Post-COVID
15627,2017,D55,Property Theft,175,55,Pre-COVID
15628,2023,D14,Home Invasion,2,1,Post-COVID
15629,2020,D43,Other,28,4,Post-COVID
15630,2016,D41,Sexual Violation,19,16,Pre-COVID
15632,2023,D32,Home Invasion,24,3,Post-COVID
15633,2022,D13,Attempt Murder,4,1,Post-COVID
15634,2019,D22,Sexual Violation,4,2,Pre-COVID
15635,2022,D41,Other,7,6,Post-COVID
15636,2019,D22,Assault,81,67,Pre-COVID
15637,2017,D53,Property Theft,4,2,Pre-COVID
15638,2016,D55,Other,85,84,Pre-COVID
15639,2019,D53,Property Theft,7,1,Pre-COVID
15640,2020,D43,Property Theft,23,1,Post-COVID
15641,2017,D23,Other,36,29,Pre-COVID
15642,2022,D51,Other,86,79,Post-COVID
15643,2017,D31,Other,65,42,Pre-COVID
15644,2016,D31,Other,15,13,Pre-COVID
15645,2019,D11,Home Invasion,44,7,Pre-COVID
15646,2019,D52,Other Criminal Violations - Offensive Weapons,9,7,Pre-COVID
15647,2019,D55,Other,3,3,Pre-COVID
15648,2019,D43,Home Invasion,18,10,Pre-COVID
15649,2020,D33,Home Invasion,16,1,Post-COVID
15650,2023,D41,Other,16,11,Post-COVID
15651,2016,D22,Sexual Violation,3,1,Pre-COVID
15652,2019,D32,Other,54,14,Pre-COVID
15653,2016,D51,Other,67,34,Pre-COVID
15654,2017,D41,Home Invasion,4,3,Pre-COVID
15655,2018,D41,Assault,38,31,Pre-COVID
15656,2018,D42,Property Theft,307,90,Pre-COVID
15657,2020,D23,Property Theft,8,1,Post-COVID
15659,2018,D32,Other,3,3,Pre-COVID
15660,2019,D13,Robbery-Other,40,18,Pre-COVID
15661,2022,D55,Other,30,24,Post-COVID
15666,2021,D41,Other,3,3,Post-COVID
15667,2018,D22,Property Theft,27,1,Pre-COVID
15668,2018,D23,Other,10,9,Pre-COVID
15670,2016,D53,Property Theft,29,8,Pre-COVID
15671,2016,D31,Robbery-Other,66,23,Pre-COVID
15672,2023,D33,Other,5,4,Post-COVID
15674,2022,D53,Fraud,31,1,Post-COVID
15675,2017,D52,Other,354,197,Pre-COVID
15676,2018,D32,Other,7,6,Pre-COVID
15677,2023,D32,Other,1,1,Post-COVID
15678,2023,D43,Property Theft,122,3,Post-COVID
15679,2023,D42,Other,102,89,Post-COVID
15680,2022,D22,Sexual Violation,5,1,Post-COVID
15681,2023,D12,Other,1,1,Post-COVID
15682,2022,D53,Fraud,104,5,Post-COVID
15683,2018,D55,Other,58,56,Pre-COVID
15684,2016,D23,Assault,233,146,Pre-COVID
15685,2018,D32,Home Invasion,27,2,Pre-COVID
15687,2022,D22,Home Invasion,11,5,Post-COVID
15690,2018,D32,Other,4,3,Pre-COVID
15693,2018,D13,Property Theft,25,4,Pre-COVID
15695,2016,D52,Fraud,63,11,Pre-COVID
15696,2022,D31,Other,46,28,Post-COVID
15697,2022,D11,Sexual Violation,10,5,Post-COVID
15698,2017,D55,Fraud,12,2,Pre-COVID
15699,2019,D32,Other,124,109,Pre-COVID
15701,2020,D55,Property Theft,30,2,Post-COVID
15702,2019,D55,Other,27,24,Pre-COVID
15703,2020,D53,Robbery-Other,2,2,Post-COVID
15704,2022,D41,Attempt Murder,1,1,Post-COVID
15706,2018,D11,Home Invasion,1,1,Pre-COVID
15707,2023,D52,Home Invasion,25,9,Post-COVID
15708,2021,D11,Other,4,3,Post-COVID
15709,2018,D51,Home Invasion,10,3,Pre-COVID
15710,2022,D12,Property Theft,16,2,Post-COVID
15711,2022,D55,Other,8,3,Post-COVID
15712,2020,D11,Other,8,8,Post-COVID
15713,2020,D12,Home Invasion,7,3,Post-COVID
15714,2023,D22,Robbery-Other,2,1,Post-COVID
15715,2023,D43,Other Criminal Violations - Offensive Weapons,2,2,Post-COVID
15717,2020,D33,Home Invasion,4,1,Post-COVID
15718,2020,D42,Assault,148,104,Post-COVID
15720,2021,D53,Other,6,6,Post-COVID
15721,2016,D52,Robbery-Other,2,2,Pre-COVID
15722,2018,D12,Other,50,45,Pre-COVID
15724,2021,D42,Property Theft,29,4,Post-COVID
15725,2022,D43,Other,23,6,Post-COVID
15726,2020,D11,Home Invasion,6,1,Post-COVID
15727,2016,D41,Home Invasion,12,5,Pre-COVID
15728,2018,D13,Other,9,5,Pre-COVID
15729,2023,D52,Home Invasion,1,1,Post-COVID
15730,2016,D32,Other,1,1,Pre-COVID
15731,2021,D12,Other,27,18,Post-COVID
15732,2018,D43,Home Invasion,12,5,Pre-COVID
15733,2022,D43,Home Invasion,5,3,Post-COVID
15734,2020,D55,Other,75,61,Post-COVID
15735,2019,D33,Fraud,3,2,Pre-COVID
15736,2021,D53,Assault,40,28,Post-COVID
15737,2017,D41,Home Invasion,16,2,Pre-COVID
15738,2022,D55,Other,12,12,Post-COVID
15741,2020,D53,Other,3,2,Post-COVID
15743,2018,D31,Other,6,6,Pre-COVID
15744,2016,D32,Other,15,9,Pre-COVID
15745,2017,D55,Other,13,12,Pre-COVID
15747,2020,D43,Other Criminal Violations - Offensive Weapons,12,10,Post-COVID
15749,2022,D22,Other,104,19,Post-COVID
15750,2017,D42,Sexual Violation,9,3,Pre-COVID
15751,2017,D22,Other,21,6,Pre-COVID
15752,2018,D14,Other,13,12,Pre-COVID
15753,2020,D43,Other,2,2,Post-COVID
15754,2017,D31,Robbery-Other,30,14,Pre-COVID
15755,2017,D55,Sexual Violation,9,3,Pre-COVID
15756,2022,D43,Other Criminal Violations - Offensive Weapons,7,5,Post-COVID
15757,2016,D12,Home Invasion,3,1,Pre-COVID
15759,2017,NSA,Other,1,1,Pre-COVID
15760,2017,D32,Property Theft,18,2,Pre-COVID
15761,2016,D55,Other,35,34,Pre-COVID
15762,2021,D55,Other,26,23,Post-COVID
15763,2016,D52,Fraud,398,128,Pre-COVID
15764,2017,D42,Home Invasion,40,2,Pre-COVID
15766,2020,D41,Property Theft,20,5,Post-COVID
15767,2021,D13,Home Invasion,8,3,Post-COVID
15768,2023,D42,Property Theft,128,5,Post-COVID
15769,2017,D42,Other,4,3,Pre-COVID
15770,2021,D12,Other,11,2,Post-COVID
15771,2022,D53,Home Invasion,15,5,Post-COVID
15772,2018,D52,Other Criminal Violations - Offensive Weapons,17,15,Pre-COVID
15774,2017,D41,Property Theft,33,6,Pre-COVID
15775,2016,D12,Home Invasion,8,3,Pre-COVID
15776,2022,D43,Home Invasion,7,1,Post-COVID
15777,2021,D11,Home Invasion,12,5,Post-COVID
15780,2018,D42,Other,26,23,Pre-COVID
15781,2019,D55,Property Theft,3,1,Pre-COVID
15782,2018,D55,Home Invasion,9,5,Pre-COVID
15783,2016,D31,Other,56,54,Pre-COVID
15784,2016,D12,Property Theft,10,3,Pre-COVID
15785,2019,D43,Other,2,1,Pre-COVID
15786,2019,D33,Other,62,15,Pre-COVID
15787,2021,D53,Sexual Violation,14,7,Post-COVID
15788,2019,D33,Sexual Violation,15,10,Pre-COVID
15789,2022,D52,Property Theft,527,52,Post-COVID
15790,2017,D23,Other,15,15,Pre-COVID
15791,2021,D43,Other,32,26,Post-COVID
15792,2022,D41,Property Theft,19,3,Post-COVID
15795,2019,D11,Property Theft,48,10,Pre-COVID
15796,2023,D41,Property Theft,20,4,Post-COVID
15797,2022,D42,Property Theft,55,2,Post-COVID
15799,2016,D22,Home Invasion,3,2,Pre-COVID
15800,2023,D12,Property Theft,203,17,Post-COVID
15801,2022,D13,Property Theft,68,8,Post-COVID
15802,2016,D42,Other,2,2,Pre-COVID
15803,2023,D32,Other,63,10,Post-COVID
15804,2022,D13,Assault,75,49,Post-COVID
15805,2020,D42,Other,76,19,Post-COVID
15806,2017,D11,Fraud,37,7,Pre-COVID
15807,2018,D32,Home Invasion,4,1,Pre-COVID
15808,2019,D53,Other,19,9,Pre-COVID
15809,2020,D14,Home Invasion,24,5,Post-COVID
15810,2020,D31,Other,148,45,Post-COVID
15812,2019,D12,Fraud,37,11,Pre-COVID
15814,2017,D51,Other,173,169,Pre-COVID
15815,2018,D11,Property Theft,8,4,Pre-COVID
15816,2020,D33,Robbery-Other,5,2,Post-COVID
15817,2020,D33,Sexual Violation,11,1,Post-COVID
15818,2020,D55,Other,1,1,Post-COVID
15819,2020,D22,Other,1,1,Post-COVID
15821,2021,D41,Home Invasion,6,3,Post-COVID
15822,2018,D32,Other,7,7,Pre-COVID
15824,2023,D23,Property Theft,107,5,Post-COVID
15827,2023,D51,Property Theft,10,3,Post-COVID
15828,2016,D41,Other,39,13,Pre-COVID
15829,2022,D22,Home Invasion,8,2,Post-COVID
15832,2019,D13,Other,4,1,Pre-COVID
15833,2016,D41,Sexual Violation,3,3,Pre-COVID
15834,2018,D43,Property Theft,180,65,Pre-COVID
15835,2020,D32,Other,51,9,Post-COVID
15836,2019,D33,Other Criminal Violations - Offensive Weapons,7,7,Pre-COVID
15837,2016,D32,Other,16,13,Pre-COVID
15840,2019,D31,Other,4,3,Pre-COVID
15841,2020,D11,Other,43,13,Post-COVID
15842,2023,D14,Home Invasion,5,1,Post-COVID
15843,2020,D31,Other,23,20,Post-COVID
15844,2019,D31,Robbery-Other,12,3,Pre-COVID
15845,2017,D41,Home Invasion,9,2,Pre-COVID
15846,2022,D14,Robbery-Other,11,4,Post-COVID
15847,2023,D22,Assault,138,91,Post-COVID
15848,2020,D42,Other,8,8,Post-COVID
15849,2016,D12,Robbery-Other,31,11,Pre-COVID
15850,2017,D52,Assault,11,8,Pre-COVID
15851,2020,D13,Robbery-Other,1,1,Post-COVID
15852,2023,D32,Other,6,5,Post-COVID
15853,2018,D13,Other,91,25,Pre-COVID
15854,2021,D55,Other,159,141,Post-COVID
15855,2018,D12,Home Invasion,13,3,Pre-COVID
15857,2021,D55,Home Invasion,30,8,Post-COVID
15858,2022,D32,Other,4,4,Post-COVID
15859,2023,D51,Other,63,30,Post-COVID
15860,2016,NSA,Fraud,1,1,Pre-COVID
15862,2023,D43,Attempt Murder,1,1,Post-COVID
15863,2021,D33,Property Theft,301,18,Post-COVID
15864,2018,D53,Other,1,1,Pre-COVID
15865,2019,D55,Robbery-Other,3,1,Pre-COVID
15866,2016,D41,Property Theft,92,56,Pre-COVID
15867,2017,D11,Other,25,6,Pre-COVID
15869,2018,D32,Other,45,13,Pre-COVID
15870,2017,D32,Property Theft,29,2,Pre-COVID
15871,2023,D22,Other,5,5,Post-COVID
15872,2018,D43,Robbery-Other,9,7,Pre-COVID
15873,2019,D53,Home Invasion,6,1,Pre-COVID
15874,2018,D13,Other,22,15,Pre-COVID
15875,2023,D33,Assault,49,31,Post-COVID
15876,2019,D33,Sexual Violation,9,7,Pre-COVID
15877,2017,D14,Assault,104,77,Pre-COVID
15880,2016,D14,Other Criminal Violations - Offensive Weapons,4,4,Pre-COVID
15881,2020,D41,Property Theft,73,14,Post-COVID
15882,2018,D22,Fraud,32,1,Pre-COVID
15883,2019,D42,Other,80,25,Pre-COVID
15884,2021,D32,Home Invasion,3,1,Post-COVID
15886,2016,D43,Attempt Murder,3,3,Pre-COVID
15887,2021,D55,Robbery-Other,11,6,Post-COVID
15889,2017,D14,Other,4,4,Pre-COVID
15890,2021,D32,Other,5,5,Post-COVID
15891,2023,D33,Property Theft,67,2,Post-COVID
15894,2016,D42,Other,14,13,Pre-COVID
15895,2023,D55,Other,32,24,Post-COVID
15896,2020,D41,Home Invasion,6,3,Post-COVID
15897,2016,D11,Other,7,5,Pre-COVID
15898,2021,D31,Other Criminal Violations - Offensive Weapons,42,30,Post-COVID
15900,2022,D52,Assault,204,143,Post-COVID
15901,2021,D14,Property Theft,470,61,Post-COVID
15902,2018,D11,Robbery-Other,6,4,Pre-COVID
15903,2022,D51,Assault,165,116,Post-COVID
15904,2016,D52,Other,11,11,Pre-COVID
15905,2022,D52,Assault,65,35,Post-COVID
15906,2022,D55,Robbery-Other,5,5,Post-COVID
15907,2023,D33,Sexual Violation,16,14,Post-COVID
15908,2022,D51,Other,7,7,Post-COVID
15909,2019,D14,Other,38,8,Pre-COVID
15910,2020,D11,Other,59,6,Post-COVID
15911,2021,D32,Other,5,4,Post-COVID
15912,2016,D53,Other,2,1,Pre-COVID
15913,2017,D23,Home Invasion,7,1,Pre-COVID
15914,2017,D42,Home Invasion,8,1,Pre-COVID
15915,2017,D52,Other,17,15,Pre-COVID
15918,2016,D31,Other,24,18,Pre-COVID
15919,2019,D53,Other,2,1,Pre-COVID
15920,2020,D14,Fraud,55,5,Post-COVID
15921,2021,D14,Home Invasion,20,4,Post-COVID
15923,2017,D23,Assault,6,2,Pre-COVID
15926,2020,D55,Sexual Violation,8,2,Post-COVID
15927,2017,D51,Other Criminal Violations - Offensive Weapons,14,13,Pre-COVID
15930,2016,D13,Other Criminal Violations - Offensive Weapons,1,1,Pre-COVID
15931,2019,D11,Property Theft,19,7,Pre-COVID
15932,2016,D22,Home Invasion,12,2,Pre-COVID
15933,2020,D55,Other,16,14,Post-COVID
15934,2021,D41,Home Invasion,7,3,Post-COVID
15935,2018,D43,Other,15,14,Pre-COVID
15936,2021,D14,Home Invasion,12,3,Post-COVID
15937,2017,D55,Other,22,22,Pre-COVID
15938,2021,D32,Property Theft,34,5,Post-COVID
15939,2019,D13,Other,12,12,Pre-COVID
15940,2018,D12,Property Theft,156,25,Pre-COVID
15941,2022,D43,Home Invasion,7,4,Post-COVID
15944,2019,D32,Other,40,11,Pre-COVID
15945,2021,D42,Robbery-Other,7,3,Post-COVID
15946,2023,D41,Home Invasion,6,1,Post-COVID
15948,2020,NSA,Property Theft,201,31,Post-COVID
15949,2018,D42,Home Invasion,8,1,Pre-COVID
15950,2019,D12,Robbery-Other,22,10,Pre-COVID
15952,2017,D31,Fraud,1,1,Pre-COVID
15953,2016,D55,Fraud,20,2,Pre-COVID
15954,2021,D11,Home Invasion,8,4,Post-COVID
15957,2019,D43,Fraud,107,12,Pre-COVID
15958,2020,D22,Property Theft,365,54,Post-COVID
15959,2023,D52,Home Invasion,23,12,Post-COVID
15960,2021,D14,Property Theft,135,5,Post-COVID
15962,2021,D12,Property Theft,16,2,Post-COVID
15963,2016,D55,Other,22,22,Pre-COVID
15964,2023,D31,Other,57,39,Post-COVID
15967,2020,D53,Sexual Violation,7,2,Post-COVID
15968,2018,D33,Other,21,14,Pre-COVID
15969,2016,D53,Property Theft,3,1,Pre-COVID
15970,2017,D52,Other,5,3,Pre-COVID
15971,2023,D53,Other,60,53,Post-COVID
15975,2022,D55,Assault,2,2,Post-COVID
15976,2023,D32,Property Theft,39,4,Post-COVID
15977,2021,D51,Other,13,11,Post-COVID
15978,2021,D31,Home Invasion,21,8,Post-COVID
15981,2021,D51,Home Invasion,7,2,Post-COVID
15982,2023,D23,Other,11,5,Post-COVID
15983,2016,D53,Sexual Violation,1,1,Pre-COVID
15988,2021,D55,Property Theft,2,1,Post-COVID
15989,2016,D31,Home Invasion,7,1,Pre-COVID
15990,2020,D33,Property Theft,7,1,Post-COVID
15991,2019,D51,Other,16,7,Pre-COVID
15992,2018,D41,Home Invasion,3,1,Pre-COVID
15993,2017,D32,Fraud,69,10,Pre-COVID
15994,2020,D14,Home Invasion,7,4,Post-COVID
15995,2022,D52,Property Theft,31,8,Post-COVID
15996,2017,D51,Sexual Violation,41,19,Pre-COVID
15998,2020,D53,Other,90,83,Post-COVID
16000,2019,D32,Other Criminal Violations - Offensive Weapons,5,3,Pre-COVID
16001,2023,D55,Home Invasion,20,8,Post-COVID
16002,2021,D43,Assault,32,24,Post-COVID
16004,2016,D33,Home Invasion,2,2,Pre-COVID
16006,2021,D32,Sexual Violation,5,3,Post-COVID
16007,2018,D31,Property Theft,9,2,Pre-COVID
16008,2016,D52,Other,8,4,Pre-COVID
16009,2018,D23,Fraud,7,1,Pre-COVID
16011,2022,D42,Other,5,4,Post-COVID
16012,2021,D43,Other,19,16,Post-COVID
16014,2020,D32,Home Invasion,1,1,Post-COVID
16015,2018,D11,Other,8,2,Pre-COVID
